Year,State,stateid,statepop,"Residents in State, County, and City Mental Hospitals",Resident all Mental Institutions,All Patients (Resident and on Parole) in All Mental Institutions,Homicide Count,Prisoners,Jailpop,Executions,Real Per Cap Income,Age Percent 15 to 19,Age Percent 20 to 24,Nonwhite,r_black,r_urban
1951,GA,11,3531000,10277,11129,13017,469,4542,4471,7,46.1538467407227,8.4750435501337,7.65000991523266,30.6475639343262,30.5050067901611,46.0860939025879
1951,HI,12,514000,,,,,,,,62.6153831481934,,,,.620050251483917,69.8883361816406
1951,ID,13,589000,1168,1906,2234,18,469,199.099999999999,2,57.230770111084,7.43732318282126,6.83692660182711,1.77764277905226,.182348623871803,43.317512512207
1951,IL,14,8790000,36768,47944,53005,369,7420,3751.60000000001,0,77.8846130371094,6.3136264309287,7.20127854496244,8.01304429769516,7.68185424804688,77.6872100830078
1951,IN,15,4096000,9620,14148,15791,152,4603,998.800000000003,1,65.5,6.91716030240059,7.40054152905945,4.53907400369644,4.52309131622314,59.6995887756348
1951,IA,16,2617000,8063,12235,14090,43,2081,511.799999999999,0,62.961540222168,6.69018022716044,7.12713632732633,.894635636359453,.77642548084259,48.1998481750488
1951,KS,17,1950000,4872,7175,8098,55,1895,605.400000000001,1,61.6923065185547,7.07696847617627,7.15350918471813,4.0163479745388,3.84587645530701,52.7320022583008
1951,KY,18,2941000,7141,8224,9335,238,2995,1703.29999999999,1,44.0769233703613,8.66410002112388,7.65290156006815,7.11194053292274,6.9023904800415,37.6780738830566
1951,LA,19,2769000,7353,8676,10440,244,2583,1680.20000000001,7,46.5,7.58357219398023,7.92957916855812,33.2497596740723,32.6198196411133,55.4433364868164
1951,ME,20,916000,2822,4170,4537,18,698,390.700000000001,0,50.461540222168,7.92428515851498,6.99143901467325,.260455068200827,.128915354609489,51.4224128723145
1951,MD,21,2441000,7978,10456,12116,144,3952,1426.20000000001,0,69.6538467407227,6.81958250701427,8.22528854012496,16.5417060256004,16.4155826568604,68.9985656738281
1951,MA,22,4654000,23456,32171,36771,45,2315,2128.4,0,69.7307662963867,6.50719359517096,7.32434596866369,1.73059105873108,1.6191029548645,84.3762817382812
1951,MI,23,6497000,19941,29797,37593,241,9132,1764.59999999998,0,72.961540222168,6.79917059838773,7.36487474292513,7.24662095308304,7.1253514289856,70.5800094604492
1951,MN,24,3010000,10826,15424,17388,39,1834,997,0,60.4230766296387,6.88618265092373,6.95442441850904,.997337698936462,.484653979539871,54.9973373413086
1951,MS,25,2163000,5179,5829,8153,268,2168,938.200000000012,8,32.5,9.04228448867799,7.48652230948208,45.5038130283356,44.9792327880859,28.8683032989502
1951,MO,26,4014999.75,12317,16516,17925,197,3252,2109.89999999999,1,59.6153831481934,6.79028563201427,6.8994276598096,7.65010192990303,7.64702653884888,61.89013671875
1951,MT,27,596000,1966,2518,5278,15,575,371.9,0,69.5,6.85028262436389,6.78527042269708,3.56696620583534,.166498199105263,44.1347389221191
1951,NE,28,1316000,4743,6995,8316,12,1131,302.699999999997,0,63.3846168518066,7.28280492126942,7.20876734703779,1.72593034803867,1.49327874183655,47.5911674499512
1951,NV,29,168000,396,396,453,19,285,180.5,3,84.8461532592773,5.78689478337768,5.93888070434332,6.50749132037163,2.66895771026611,58.0183258056641
1951,NH,30,529000,2574,3234,3832,4,207,290.5,0,57.6923065185547,7.0026022940874,7.11942300200459,.24640578776598,.202013671398163,57.7488975524902
1951,NJ,31,5006000,19457,26503,30192,132,4005,2041.90000000002,1,76.6923065185547,6.09306417405606,7.2018496319652,6.9970391690731,6.73670482635498,86.1330947875977
1951,NM,32,717000,1099,1250,1644,40,665,429.700000000012,0,51.6538467407227,8.41742120683193,8.01333367824553,6.82746693491936,1.22318971157074,51.2352867126465
1951,NY,33,14890000,87488,112935,128621,378,15587,8350.89999999991,8,76.6538467407227,6.08178704977036,7.12801694869993,6.71113133430481,6.40016508102417,85.2947463989258
1951,NC,34,4120000,9390,10616,12430,333,4439,1577.8,3,45.6538467407227,8.9267236739397,8.27327229082586,26.6357779502869,25.6041297912598,34.2060089111328
1951,ND,35,604000,2080,3312,3658,3,224,89.2999999999993,0,56.5769233703613,8.3238137513399,7.40808963775637,1.70685909688473,.015772869810462,27.5076560974121
1951,OH,36,8061000,24830,32937,39346,308,9132,4399.40000000002,4,70.2692337036133,6.3842275738716,7.14967373758553,6.6255010664463,6.59319400787354,70.227424621582
1951,OK,37,2210000,7864,9670,10751,107,2430,544.600000000006,3,49.6538467407227,8.06277692317963,7.53438711166385,8.8888444006443,6.54998588562012,52.2606353759766
1951,OR,38,1556000,4388,5737,7035,29,1542,937,0,70,6.24005120247606,7.05813858658075,1.81427355855703,.806540906429291,54.3212547302246
1951,PA,39,10461000,37302,49202,56102,292,6856,5963.09999999998,3,65.5769195556641,6.96737885475158,7.46657028794289,6.36925101280212,6.21786308288574,70.5635757446289
1951,RI,40,784000,3296,4324,5358,6,248,156.599999999999,0,65.8846130371094,6.70004241168498,8.33292327821251,1.78640577942133,1.81357967853546,85.0641021728516
1951,SC,41,2167000,5334,6768,7932,223,1583,1764.5,1,42.769229888916,9.4708875566721,8.35969001054764,38.081619143486,38.4775505065918,37.2388916015625
1951,SD,42,655000,1626,2399,2475,6,411,144.300000000003,0,58,7.6049590855837,7.45276443660252,3.7790983915329,.152045875787735,33.726016998291
1951,TN,43,3372000,7630,8673,8783,299,2683,1741,0,42.9230766296387,8.24691168963909,7.93452769517895,16.285265982151,16.0582485198975,44.6647453308105
1951,TX,44,8111000,16125,20154,26172,791,6604,5263.90000000002,13,57.1538467407227,7.82804906368256,8.05608965456486,12.8119021654129,12.5412445068359,63.4631652832031
1951,UT,45,706000,1270,1886,2416,8,469,276.900000000001,2,59.230770111084,8.26817527413368,7.5976834446192,1.83197762817144,.432375490665436,65.6007614135742
1951,VT,46,378000,1250,2415,2520,2,260,131.9,0,50.6923065185547,7.53831647336485,6.92497570067641,.157844903878868,.0257069412618876,36.6264915466309
1951,VA,47,3434000,9904,12631,15096,294,4540,3051.79999999999,10,54.3076934814453,7.84262396395206,8.61706450581554,21.874113380909,21.9747657775879,47.8848037719727
1951,WA,48,2424000,7215,9830,11125,58,2151,1817.39999999999,2,71.8461532592773,6.63879483938219,6.87389824539419,2.42843236774206,1.3404598236084,63.4750671386719
1951,WV,49,1984000,4749,5279,6576,101,2974,1459.3,3,45.269229888916,8.20625826716423,7.77768727391965,5.66449575126171,5.63982343673706,34.9736099243164
1951,WI,50,3439000,14170,18285,20328,39,1880,724.700000000012,0,66.4230804443359,7.20286525785923,7.15286068618299,1.34308021515608,.922282576560974,58.407356262207
1951,WY,51,291000,625,1071,1215,9,368,110.299999999999,0,75.2692337036133,6.91791929304602,6.56495496630667,2.032938785851,.991457402706146,50.679759979248
1952,AL,1,3068000,6878,8139,8978,400,4646,1663.79999999999,4,41.5849075317383,8.74955341219901,7.71321594715118,31.3444942235947,31.6242332458496,46.0286064147949
1952,AK,2,189000,,,,,,,,97.5094375610352,,,,.611353695392609,27.659065246582
1952,AZ,3,842000,1596,1604,1818,74,937,906.400000000009,0,64.6792449951172,7.61616230010986,7.28709802031517,11.4797823131084,3.40234446525574,58.7221450805664
1952,AR,4,1838000,4685,4685,6179,124,1483,761.800000000003,2,38.5660362243652,8.12198713421822,6.58162564039233,22.3171636462212,22.2523612976074,35.0092887878418
1952,CA,5,11635000,34203,44627,55682,497,12612,15042.5999999999,9,83.3584899902344,5.94762742519381,7.08609700202942,6.66288956999779,4.57569789886475,81.0857467651367
1952,CO,6,1365000,5255,6628,7429,45,1520,639.400000000009,0,70.9433975219727,7.33443766832352,7.54894077777863,2.59848088026047,1.65978002548218,64.7920150756836
1952,CT,7,2081000,8757,12239,14103,33,1093,1100.59999999999,0,86.4528274536133,6.17995515465737,6.62136904895303,3.00567857921124,2.94436955451965,77.4782867431641
1952,DE,8,341000,1381,1381,1910,22,153,521.200000000001,0,84.5283050537109,6.57138451933861,6.66979618370533,14.2827659845352,13.6828813552856,62.646240234375
1952,FL,10,3157000,7161,7960,8755,356,3894,3649.79999999993,4,55.5094337463379,6.52365997433664,7.20764011144639,20.8374813199043,20.6844463348389,66.2764282226562
1952,GA,11,3584000,10623,11473,13406,509,4719,4509,11,48.113208770752,8.4678827226162,7.54359886050224,30.4059684276581,30.2697010040283,47.0883255004883
1952,HI,12,517000,,,,,,,,68.0377349853516,,,,.637690961360931,70.4995727539062
1952,ID,13,587000,1202,1965,2279,14,450,209.200000000001,0,61.7358474731445,7.46777459979057,6.72128953039643,1.74009446054697,.195205733180046,43.7536697387695
1952,IL,14,8956000,37404,48431,53028,408,7411,3721.2,4,78.8301849365234,6.38111636042595,7.04186327755454,8.30320715904236,7.97071218490601,78.0226211547852
1952,IN,15,4148000,10056,14857,16464,154,4610,1014.6,0,66.7169799804688,6.95824161171913,7.24757269024852,4.68727275729179,4.65999698638916,59.9839973449707
1952,IA,16,2626000,7897,11967,13937,40,2040,516.6,1,65.2452850341797,6.75656631588935,6.98309607803824,.914024747908115,.790946185588837,48.7425498962402
1952,KS,17,1977000,4780,6974,7799,65,1977,618.799999999999,1,69.2830200195312,7.12049275636674,7.01378881931305,4.08526435494423,3.88173151016235,53.6372833251953
1952,KY,18,2920000,7217,8376,9430,257,3089,1752.59999999999,3,46.3396224975586,8.63615825772285,7.49119609594344,7.12713152170181,6.92467260360718,38.435173034668
1952,LA,19,2842000,7362,8631,10321,274,2456,1793.39999999999,3,48.2641525268555,7.62550503015519,7.77519345283508,33.1166326999664,32.5366363525391,56.3074989318848
1952,ME,20,915000,2866,4259,4676,10,635,387.400000000001,0,54.0754699707031,7.90535882115364,6.92353636026384,.289697013795376,.148779451847076,51.3726234436035
1952,MD,21,2500000,8414,11031,12874,146,4400,1486.40000000001,0,73.1698150634766,6.86358913779258,8.00463095307355,16.6084632277489,16.4405059814453,69.3771743774414
1952,MA,22,4650000,23655,32446,36906,42,2165,2143.8,0,71.3584899902344,6.5674266219139,7.1515541523695,1.80926285684109,1.68037390708923,84.2668609619141
1952,MI,23,6650000,20558,30138,37943,216,8732,2010.20000000001,0,74.9433975219727,6.84397190809251,7.17642016708848,7.49615058302879,7.35199880599976,70.8775253295898
1952,MN,24,3030000,11260,16077,18276,37,1775,1036,0,61.2830200195312,6.93420678377151,6.82554684579375,1.02866850793362,.502174198627472,55.7737884521484
1952,MS,25,2152000,5169,6010,8411,275,2060,982.400000000009,3,34.0377349853516,9.01021555066109,7.3289903253317,45.175901055336,44.6459693908691,29.8413848876953
1952,MO,26,3972000,12231,16172,17731,241,3301,2085.8,1,62.4905662536621,6.80913418531417,6.80146522819995,7.82452449202538,7.80162000656128,62.4028854370117
1952,MT,27,602000,1858,2407,3882,19,577,369.8,0,68.7169799804688,6.9048348069191,6.72012910246849,3.5861648619175,.164362341165543,44.7618865966797
1952,NE,28,1311000,4799,7277,8372,21,1132,324.400000000001,1,66.9433975219727,7.2714564204216,7.03794546425343,1.80097986012697,1.55475628376007,48.3096885681152
1952,NV,29,181000,391,391,484,21,341,209,1,90.2264175415039,5.92291310429576,6.18523359298706,6.66287541389465,2.86877942085266,59.2465324401855
1952,NH,30,535000,2650,3311,4030,9,193,283,0,59.2075462341309,7.06407681107522,7.00742498040197,.246610562317073,.216057389974594,57.7910308837891
1952,NJ,31,5125000,19893,26950,30778,133,3640,2176.79999999999,4,79.5471725463867,6.15660741925239,6.9714083522558,7.19575881958008,6.92578983306885,86.3466415405273
1952,NM,32,735000,1113,1273,1771,46,599,476.400000000009,0,53.5849075317383,8.44122245907784,7.86711111664773,6.96249157190323,1.28527653217316,52.8334121704102
1952,NY,33,15192000,89329,115172,130167,437,16097,8718.79999999993,3,77.2075500488281,6.12752646207809,6.95152118802072,6.95857107639313,6.6247501373291,85.2749938964844
1952,NC,34,4109000,9519,11023,13076,384,4391,1597.6,1,46.1886787414551,8.95240560173988,8.11500489711761,26.5094488859177,25.4707927703857,34.7836990356445
1952,ND,35,608000,2097,3279,3611,6,211,93.6000000000004,0,50.5283012390137,8.36669906973838,7.24862232804298,1.73621643334627,.031545739620924,28.3594188690186
1952,OH,36,8275000,25814,34003,40637,335,9250,4558.79999999999,4,71.9622650146484,6.46176517009736,7.00384847819806,6.80118501186371,6.75781536102295,70.5550994873047
1952,OK,37,2219000,7982,9853,11082,114,2390,609.199999999997,0,52.9433975219727,8.05188864469528,7.40381881594661,8.97816643118858,6.54994916915894,53.4221229553223
1952,OR,38,1582000,4520,5919,7427,49,1508,970,1,71.7358474731445,6.36683806777003,6.8768348544836,1.83888170868158,.829792141914368,55.182975769043
1952,PA,39,10503000,37885,49901,57307,266,6812,6057.19999999998,2,67.2075500488281,6.98232218623161,7.23825469613075,6.51284232735634,6.36358404159546,70.6693496704102
1952,RI,40,802000,3359,4413,5488,12,255,147.200000000001,0,66.4528274536133,6.73930302262306,8.14165294170377,1.89138893038034,1.84598898887634,85.2681579589844
1952,SC,41,2178000,5506,6959,8141,235,1662,1725,7,44.9433975219727,9.48208287358284,8.23477134108543,37.7238839864731,38.0530662536621,37.6580924987793
1952,SD,42,651000,1748,2534,2561,16,442,164.599999999999,0,50.4150924682617,7.67982572317123,7.23060086369509,3.80152128636837,.15141998231411,34.322265625
1952,TN,43,3352000,7648,8741,8794,311,2601,1837,0,44.2264137268066,8.26740115880966,7.75744736194608,16.3222849369049,16.0983963012695,45.4984245300293
1952,TX,44,8314000,16785,20764,27248,805,6960,5343.80000000002,10,58.9433975219727,7.83100143074989,7.89277702569962,12.7933174371719,12.5181894302368,64.7092437744141
1952,UT,45,724000,1311,1957,2522,17,549,288.799999999999,0,60.0754699707031,8.27760472893715,7.48349741101264,1.83400548994541,.43371644616127,66.5463638305664
1952,VT,46,375000,1264,2424,2564,2,303,132.8,0,51.4716987609863,7.59148910641672,6.77301146090028,.154584832489491,.0514138825237751,36.8413734436035
1952,VA,47,3504000,10125,13018,15368,264,4608,3112.59999999999,1,56.6415100097656,7.88877487182616,8.43165621161464,21.7727527022362,21.8077545166016,48.7107810974121
1952,WA,48,2448000,7246,10009,11344,61,2224,1851.8,0,74.2264175415039,6.69348925352098,6.77094988524911,2.54347249865532,1.38221848011017,63.9840621948242
1952,WV,49,1957000,5227,5408,7044,108,2697,1427.6,0,46.8301887512207,8.24772700667381,7.56000004708772,5.57712987065315,5.54684543609619,35.3510093688965
1952,WI,50,3469000,14640,18750,20496,58,1932,806.399999999994,0,67.6226425170898,7.20987483859062,6.97109714150428,1.45081114023924,1.03013825416565,58.9903945922852
1952,WY,51,293000,635,1100,1208,12,299,117.6,0,72.1132049560547,6.98486283421518,6.47100418806075,2.02668271958828,.948432087898254,51.3595237731934
1953,AL,1,3053000,6988,8299,9208,364,4879,1825.70000000001,2,43.3333320617676,8.68919692933559,7.52837792038918,31.1979949474335,31.4128036499023,47.1168174743652
1953,AK,2,205000,,,,,,,,93.9325790405273,,,,.917030572891235,28.8960075378418
1953,AZ,3,894000,1683,1693,1892,54,994,971.100000000006,0,64.269660949707,7.65145309269428,7.19594217836856,11.3162577152252,3.38394045829773,60.569995880127
1953,AR,4,1780000,4936,4961,6356,122,1470,805.199999999997,0,39.7003746032715,8.16277593374253,6.43710911273958,22.270642220974,22.1888160705566,35.9782905578613
1953,CA,5,12251000,35690,46362,57651,486,13365,15701.3999999999,8,84.3445663452148,6.06002684682609,6.99259981513023,6.83176591992378,4.70001792907715,81.6408004760742
1953,CO,6,1431000,5412,6676,7408,68,1597,699.100000000006,0,67.8651657104492,7.29500494897366,7.41621531546115,2.64353230595589,1.73495316505432,65.8295288085938
1953,CT,7,2168000,8878,12546,14464,31,1173,1154.39999999999,0,89.3632965087891,6.274453997612,6.45875643938778,3.17978747189045,3.10207033157349,77.5517501831055
1953,DE,8,351000,1398,2151,2834,19,151,530.799999999999,0,87.4906311035156,6.63810297846794,6.57344114035368,14.2269223928452,13.6707391738892,62.9724807739258
1953,FL,10,3310000,7423,8275,9153,354,3878,4001.69999999995,2,58.5767784118652,6.57676815986634,7.04722084105014,20.4940125346184,20.2971305847168,67.1370544433594
1953,GA,11,3558000,11157,12017,14097,465,5185,4547,8,49.5131072998047,8.46072189509869,7.43718780577183,30.16437292099,30.0343952178955,48.0905532836914
1953,HI,12,510000,,,,,,,,69.176025390625,,,,.655331611633301,71.1107940673828
1953,ID,13,596000,1231,2009,2342,26,464,219.299999999999,0,57.6779022216797,7.49822601675987,6.60565245896576,1.70254595577717,.208062842488289,44.189826965332
1953,IL,14,9065000,37954,49274,53807,415,7632,3690.8,1,82.6591720581055,6.44860628992319,6.88244801014664,8.59337002038956,8.25957107543945,78.358039855957
1953,IN,15,4182000,10340,15449,17011,128,4504,1030.4,0,72.434455871582,6.99932292103768,7.09460385143759,4.83547151088715,4.79690265655518,60.2684135437012
1953,IA,16,2629000,7914,12094,13799,25,2034,521.4,0,62.2097358703613,6.82295240461825,6.83905582875015,.933413952589035,.805466830730438,49.2852554321289
1953,KS,17,1994000,4617,6800,7693,49,2090,632.200000000001,0,65.2808990478516,7.1640170365572,6.87406845390797,4.15418110787868,3.91758728027344,54.5425605773926
1953,KY,18,2903000,7467,8653,9593,210,3176,1801.89999999999,1,48.6142311096191,8.60821649432182,7.32949063181878,7.14232325553894,6.94695425033569,39.192268371582
1953,LA,19,2866000,7582,9052,10723,222,2532,1906.60000000001,2,50.3370780944824,7.66743786633015,7.62080773711205,32.9835027456284,32.4534530639648,57.1716728210449
1953,ME,20,913000,2898,4288,4719,14,641,384.1,0,54.0074882507324,7.8864324837923,6.85563370585442,.318938936106861,.168643563985825,51.3228416442871
1953,MD,21,2567000,8726,11389,13279,141,4500,1546.60000000001,1,75.4307098388672,6.9075957685709,7.78397336602215,16.6752204298973,16.4654293060303,69.7557830810547
1953,MA,22,4806000,23849,32818,37232,45,2075,2159.2,0,72.7340774536133,6.62765964865684,6.97876233607531,1.88793484121561,1.74164509773254,84.1574401855469
1953,MI,23,6822000,20802,30876,38558,228,8912,2255.79999999999,0,82.5093612670898,6.88877321779728,6.98796559125183,7.74568021297455,7.57864618301392,71.1750259399414
1953,MN,24,3050000,11299,16154,18468,41,1848,1075,0,63.7453155517578,6.9822309166193,6.69666927307846,1.05999941006303,.51969438791275,56.5502395629883
1953,MS,25,2105000,5106,5964,9085,216,1890,1026.60000000001,0,34.981273651123,8.9781466126442,7.17145834118127,44.8479920625687,44.3127021789551,30.8144626617432
1953,MO,26,4020000,12164,15752,17248,218,3518,2061.7,2,64.906364440918,6.82798273861408,6.70350279659033,7.99894779920578,7.956214427948,62.9156341552734
